id,adr,lat,long
50257,RUE DE RIVOLI,234232.0,4886040.0
50258,"14, QUAI DU LOUVRE",234139.0,4885870.0
50259,"05, AVENUE DE L OPERA",233484.0,4886480.0
50260,"10, BOULEVARD DU PALAIS",234643.0,4885620.0
50261,"14, QUAI DE LA MEGISSERI",234437.0,4885800.0
50262,"02, RUE DU PONT NEUF",234241.0,4885850.0
50263,RUE SAINT HONORE,232619.0,4886740.0
50264,QUAI FRANCOIS MITTERRAND,232823.0,4886140.0
50265,"12, AVENUE DE L OPERA",233484.0,4886480.0
50266,"97, RUE SAINT LAZARE",232847.0,4887580.0
50267,"44, RUE DU LOUVRE",234211.0,4886350.0
50268,BOULEVARD DE SEBASTOPOL,235094.0,4886340.0
50269,"20, RUE THERESE",233413.0,4886650.0
50270,"93, RUE DE RIVOLI",233607.0,4886250.0
50271,"31, AVENUE DE L OPERA",233366.0,4886750.0
50272,"2, RUE DE L AMIRAL DE CO",234009.0,4885950.0
50273,"13, RUE NOTRE DAME DE LO",233832.0,4887760.0
50274,"59, RUE DE TURBIGO",235688.0,4886570.0
50275,BOULEVARD DU PALAIS,234643.0,4885620.0
50276,"77, BOULEVARD DE SEBASTO",235150.0,4886440.0
50277,", RUE SAINT HONORE",232619.0,4886740.0
50278,"2, PLACE DU CARROUSEL",233333.0,4886010.0
50279,"41, BOULEVARD DE SEBASTO",234820.0,4885850.0
50280,"118, RUE DE RIVOLI",234565.0,4885930.0
50281,RUE DE RIVOLI,233379.0,4886320.0
50282,"259, RUE SAINT HONORE",232619.0,4886740.0
50283,"50, BOULEVARD DU TEMPLE",236488.0,4886620.0
50284,"134, RUE DE RIVOLI",234337.0,4886010.0
50285,"234, RUE DE RIVOLI",232697.0,4886540.0
50286,"40, RUE DU LOUVRE",234189.0,4886300.0
50287,"194, RUE DE RIVOLI",233207.0,4886380.0
50288,"228, RUE DE RIVOLI",232799.0,4886510.0
50289,"2, RUE DE MARENGO",233907.0,4886150.0
50290,"194 BIS, RUE DE RIVOLI",233134.0,4886400.0
50291,"250, RUE DE RIVOLI",232453.0,4886620.0
50292,"72, RUE REAUMUR",235251.0,4886620.0
50293,QUAI DE LA MEGISSERIE,234660.0,4885736.0
50294,RUE DE RIVOLI,233916.0,4886152.0
50295,QUAI DE L HOTEL DE VILLE,235293.0,4585516.0
50296,RUE DU LOUVRE,234268.0,4886404.0
50297,AVENUE DE L OPERA,233445.0,4886614.0
50298,PLACE DU CARROUSEL,233181.0,4886089.0
50299,QUAI FRANCOIS MITTERRAND,233337.0,4886010.0
50300,QUAI DU LOUVRE,234111.0,4885875.0
50301,BOULEVARD DE BONNE NOUVE,234872.0,4887047.0
50302,RUE ETIENNE MARCEL,234935.0,4886379.0
50303,RUE DE RIVOLI,233791.0,4886205.0
50304,BOULEVARD SAINT DENIS,235424.0,4886934.0
50305,BOULEVARD DE LA MADELEIN,232546.0,4886941.0
50306,PLACE DE LA REPUBLIQUE,236350.0,4886712.0
50307,PLACE DES VICTOIRES,234349.0,4886784.0
50308,RUE DE RIVOLI,233333.0,4886666.0
50309,QUAI FRANCOIS MITTERRAND,233027.0,4886086.0
50310,RUE LE PELETIER,234000.0,4887000.0
50311,QUAI DE L HORLOGE,234650.0,4885620.0
50312,RUE LA FAYETTE,,
50313,PLACE DE LA CONCORDE,232166.0,4886668.0
50314,RUE DE TURENNE,236467.0,4886449.0
50315,BOULEVARD DU PALAIS,234000.0,4886000.0
50316,RUE D ABOUKIR,234000.0,4886000.0
50317,AVENUE DE L OPERA,233449.0,4886633.0
50318,RUE DE RIVOLI,233721.0,4886202.0
50319,RUE DE RIVOLI,232390.0,4886649.0
50320,BOULEVARD SAINT MARTIN,235849.0,4886825.0
50321,AVENUE VICTORIA,234733.0,4885778.0
50322,RUE BEAUBOURG,235000.0,4886000.0
50323,RUE DES PETITS CHAMPS,233460.0,4886730.0
50324,RUE DE RIVOLI,234813.0,4885857.0
50325,PLACE DE LA CONCORDE,,
50326,RUE SAINT ANTOINE,236521.0,4885387.0
50327,RUE BERGER,234781.0,4886097.0
50328,RUE DE RIVOLI,234753.0,4885873.0
50329,RUE DE RIVOLI,233000.0,4886000.0
50330,RUE DU LOUVRE,234224.0,4886362.0
50331,RUE DU LOUVRE,234237.0,4886407.0
50332,QUAI FRANCOIS MITTERRAND,233298.0,4886025.0
50333,QUAI DES TUILERIES,232968.0,4886102.0
50334,RUE SAINT HONORE,232875.0,4886642.0
50335,RUE AUBER,,
50336,RUE DE RIVOLI,234825.0,4885854.0
50337,RUE COQ HERON,234100.0,4886400.0
50338,QUAI FRANCOIS MITTERRAND,233000.0,4886000.0
50339,BOULEVARD DU PALAIS,234635.0,4885598.0
50340,RUE SAINT HONORE,234519.0,4886090.0
50341,RUE DES PYRAMIDES,233000.0,4886000.0
50342,RUE DE RIVOLI,234524.0,4885933.0
50343,RUE DE RIVOLI,234769.0,4885867.0
50344,RUE DU LOUVRE,234142.0,4886228.0
50345,RUE DE RIVOLI,234080.0,4886088.0
50346,RUE DE RIVOLI,234076.0,4886094.0
50347,RUE SAINT HONORE,234240.0,4886146.0
50348,RUE DES PETITS CHAMPS,233430.0,4886746.0
50349,PLACE DE L OPERA,233206.0,4887060.0
50350,"3, RUE DU QUATRE SEPTEMB",233864.0,4886920.0
50351,"46, RUE POISSONNIERE",234788.0,4887070.0
50352,"43, AVENUE DE L OPERA",233288.0,4886920.0
50353,"15, RUE SAINT AUGUSTIN",233667.0,4886890.0
50354,"7, PLACE DE LA BOURSE",234133.0,4886870.0
50355,"16, RUE DU CAIRE",235151.0,4886740.0
50356,RUE REAUMUR,234537.0,4886780.0
50357,"99, BOULEVARD DE SEBASTO",235251.0,4886620.0
50358,"19, RUE DU LOUVRE",234275.0,4886470.0
50359,"15, BOULEVARD MONTMARTRE",234163.0,4887170.0
50360,RUE VIVIENNE,234032.0,4886940.0
50361,PLACE DU CHATELET,234776.0,4885770.0
50362,"2, PLACE DE L OPERA",233244.0,4887030.0
50363,"41, RUE REAUMUR",235376.0,4886600.0
50364,"20, RUE COQUILLIERE",234233.0,4886390.0
50365,"35, RUE DU LOUVRE",234383.0,4886680.0
50366,"112, RUE REAUMUR",234537.0,4886780.0
50367,"3, PLACE DE L OPERA",233220.0,4887020.0
50368,PLACE DE L OPERA,233244.0,4887030.0
50369,"111, RUE REAUMUR",234361.0,4886820.0
50370,"27, RUE DE TURENNE",236422.0,4885640.0
50371,", BOULEVARD DE SEBASTOPO",235251.0,4886620.0
50372,"40, RUE PASTOURELLE",235876.0,4886310.0
50373,"27, BOULEVARD DES CAPUCI",232993.0,4887020.0
50374,"10, RUE SAINT AUGUSTIN",233667.0,4886890.0
50375,"15, BOULEVARD DES ITALIE",233704.0,4887150.0
50376,"1, RUE DU GRENIER SAINT",235426.0,4886270.0
50377,"11, BOULEVARD SAINT MART",236095.0,4886820.0
50378,RUE MONTMARTRE,234300.0,4886700.0
50379,RUE DE BRETAGNE,236200.0,4886200.0
50380,RUE DE TURBIGO,234000.0,4880000.0
50381,BOULEVARD BEAUMARCHAIS,236699.0,4886082.0
50382,RUE ETIENNE MARCEL,234787.0,4886425.0
50383,BOULEVARD DE BONNE NOUVE,235202.0,4886964.0
50384,RUE DUSSOUBS,,
50385,AVENUE DE L OPERA,233303.0,4886942.0
50386,RUE DE TURENNE,236467.0,4886148.0
50387,BOULEVARD BEAUMARCHAIS,236730.0,4886066.0
50388,BOULEVARD SAINT DENIS,235290.0,4886947.0
50389,RUE DE TURBIGO,235599.0,4886560.0
50390,RUE DES HAUDRIETTES,,
50391,PLACE DE L OPERA,233256.0,4887024.0
50392,RUE BEAUBOURG,235340.0,4886100.0
50393,RUE VIVIENNE,234045.0,4886995.0
50394,RUE SAINT ANTOINE,236282.0,4885469.0
50395,RUE DES CAPUCINES,232892.0,4886934.0
50396,RUE DE LA BOURSE,234025.0,4886935.0
50397,BOULEVARD MORLAND,236419.0,4884932.0
50398,BOULEVARD DES CAPUCINES,233000.0,4887100.0
50399,RUE DU MAIL,234192.0,4886665.0
50400,BOULEVARD BEAUMARCHAIS,236797.0,4885685.0
50401,PLACE DE L OPERA,233000.0,4887000.0
50402,QUAI DES CELESTINS,236140.0,4885190.0
50403,BOULEVARD DES CAPUCINES,233367.0,4887082.0
50404,AVENUE DE L OPERA,233260.0,4886980.0
50405,PLACE DE LA BOURSE,234000.0,4886000.0
50406,AVENUE DE L OPERA,,
50407,RUE SAINT MARTIN,235240.0,4886300.0
50408,RUE DES FILLES DU CALVAI,236510.0,4886230.0
50409,BOULEVARD SAINT DENIS,235338.0,4886948.0
50410,RUE SAINT ANTOINE,236000.0,4885000.0
50411,"11, RUE DE LA PERLE",236096.0,4885980.0
50412,"58, BOULEVARD DE SEBASTO",235094.0,4886340.0
50413,"68, BOULEVARD DE SEBASTO",235136.0,4886410.0
50414,"57, RUE DE TURBIGO",235688.0,4886570.0
50415,"12, RUE DES FRANCS BOURG",236282.0,4885690.0
50416,"187, RUE SAINT MARTIN",235248.0,4886320.0
50417,RUE DE RIVOLI,233907.0,4886150.0
50418,"15, RUE DU GRENIER SAINT",235331.0,4886280.0
50419,"1, RUE SAINT CLAUDE",236743.0,4886010.0
50420,"13, PLACE DE LA REPUBLIQ",236338.0,4886730.0
50421,BOULEVARD DE SEBASTOPOL,235150.0,4886440.0
50422,RUE DU TEMPLE,236338.0,4886730.0
50423,"56, RUE DE TURENNE",236448.0,4885880.0
50424,"170, RUE DU TEMPLE",236178.0,4886680.0
50425,"13, RUE AUX OURS",235164.0,4886320.0
50426,"48, RUE DE RIVOLI",235380.0,4885690.0
50427,"170, RUE DU TEMPLE",236178.0,4886680.0
50428,", BOULEVARD DE SEBASTOPO",235094.0,4886340.0
50429,BOULEVARD DE SEBASTOPOL,235094.0,4886340.0
50430,"4, PLACE DE L OPERA",233244.0,4887030.0
50431,"38, RUE DE BRETAGNE",236252.0,4886290.0
50432,RUE DE LA VERRERIE,235190.0,4885840.0
50433,"64, RUE REAUMUR",235344.0,4886600.0
50434,"15, PLACE DE LA REPUBLIQ",236338.0,4886730.0
50435,"92, BOULEVARD DE SEBASTO",235251.0,4886620.0
50436,"97, RUE DE TURENNE",236456.0,4886130.0
50437,"20, RUE DES FRANCS BOURG",236175.0,4885720.0
50438,"23, PLACE DE LA REPUBLIQ",236223.0,4886800.0
50439,"53, RUE DE TURENNE",236446.0,4885810.0
50440,"103, BOULEVARD BEAUMARCH",236743.0,4886010.0
50441,"167, RUE DU TEMPLE",235967.0,4886470.0
50442,QUAI DE L HOTEL DE VILLE,235280.0,4885520.0
50443,RUE BEAUBOURG,235356.0,4886140.0
50444,"78, RUE VIEILLE DU TEMPL",236073.0,4885990.0
50445,"22, RUE DES FRANCS BOURG",236110.0,4885750.0
50446,"3, RUE DU PARC ROYAL",236380.0,4885830.0
50447,"18, BOULEVARD SAINT MART",235664.0,4886880.0
50448,"64, RUE REAUMUR",235376.0,4886600.0
50449,"178, RUE DU TEMPLE",236302.0,4886720.0
50450,"60, RUE VIEILLE DU TEMPL",235922.0,4885900.0
50451,"23, PLACE DE LA REPUBLIQ",236223.0,4886800.0
50452,"40, QUAI DES CELESTINS",235896.0,4885290.0
50453,"46, RUE DE BRETAGNE",236151.0,4886340.0
50454,RUE DE L ECHELLE,233484.0,4886480.0
50455,"13, BOULEVARD DES FILLES",236688.0,4886250.0
50456,"25, RUE DES FILLES DU CA",236645.0,4886300.0
50457,", RUE SAINT MARTIN",235376.0,4886600.0
50458,"01, RUE DES ARCHIVES",235819.0,4886120.0
50459,"60, BOULEVARD DE SEBASTO",235094.0,4886340.0
50460,"174, RUE DU TEMPLE",236220.0,4886690.0
50461,"51, BOULEVARD SAINT MART",235558.0,4886900.0
50462,"43, RUE REAUMUR",235376.0,4886600.0
50463,"28, RUE BEAUBOURG",235376.0,4886180.0
50464,"23, RUE DES CAPUCINES",232796.0,4886990.0
50465,"77, RUE DE TURBIGO",236039.0,4886640.0
50466,"123, BOULEVARD DE SEBAST",235302.0,4886720.0
50467,RUE DU VERTBOIS,,
50468,RUE DU QUATRE SEPTEMBRE,233379.0,4887007.0
50469,RUE DES ARCHIVES,217153.0,4851458.0
50470,RUE BEAUBOURG,235517.0,4886478.0
50471,BOULEVARD BEAUMARCHAIS,236704.0,4886029.0
50472,RUE DES FRANCS BOURGEOIS,236134.0,4885731.0
50473,QUAI D ORLEANS,235599.0,4885113.0
50474,AVENUE VICTORIA,234917.0,4885729.0
50475,RUE BEAUBOURG,235393.0,4886183.0
50476,BOULEVARD DES FILLES DU,,
50477,RUE DE TURENNE,236444.0,4885814.0
50478,RUE BEAUBOURG,235000.0,4886000.0
50479,BOULEVARD SAINT MARTIN,230000.0,4886000.0
50480,RUE REAUMUR,235934.0,4886474.0
50481,RUE REAUMUR,235106.0,4886870.0
50482,RUE BEAUBOURG,235360.0,4886153.0
50483,BOULEVARD SAINT DENIS,235500.0,4886800.0
50484,PLACE DE LA REPUBLIQUE,236260.0,4886740.0
50485,RUE DE RIVOLI,23485.0,4885850.0
50486,RUE DEBELLEYME,236356.0,4886091.0
50487,PLACE DE LA REPUBLIQUE,236313.0,4886757.0
50488,BOULEVARD SAINT MARTIN,235961.0,4886840.0
50489,RUE FROISSART,236558.0,4886163.0
50490,PLACE DE LA REPUBLIQUE,236310.0,4886755.0
50491,BOULEVARD BEAUMARCHAIS,236759.0,4885944.0
50492,RUE BEAUBOURG,235407.0,4886348.0
50493,QUAI DES CELESTINS,235000.0,4885000.0
50494,BOULEVARD DES ITALIENS,233680.0,4887139.0
50495,RUE DU GRENIER SAINT LAZ,235414.0,4886269.0
50496,BOULEVARD POISSONNIERE,234447.0,4887108.0
50497,BOULEVARD DE SEBASTOPOL,234000.0,4880000.0
50498,BOULEVARD DU TEMPLE,,
50499,PLACE DU CARROUSEL,233615.0,4886124.0
50500,RUE DES ARCHIVES,235433.0,4885777.0
50501,RUE DE TURENNE,236467.0,4886172.0
50502,RUE DU RENARD,235172.0,4885813.0
50503,RUE VIEILLE DU TEMPLE,236000.0,4880000.0
50504,BOULEVARD DES FILLES DU,236673.0,4886218.0
50505,RUE SAINT HONORE,233552.0,4886318.0
50506,RUE HALEVY,233288.0,4887184.0
50507,RUE DE RIVOLI,,
50508,RUE DE TURENNE,237000.0,4886000.0
50509,BOULEVARD DES CAPUCINES,233270.0,4887063.0
50510,RUE MESLAY,235774.0,4886836.0
50511,RUE D ABOUKIR,234575.0,4886740.0
50512,RUE DE TURBIGO,235700.0,4886500.0
50513,RUE DU BOURG L ABBE,,
50514,"72, RUE SAINT ANTOINE",236271.0,4885460.0
50515,"3, RUE DE SEVIGNE",236163.0,4885510.0
50516,", RUE PAVEE",236138.0,4885680.0
50517,"21, RUE SAINT ANTOINE",236561.0,4885370.0
50518,"01, BOULEVARD BOURDON",236565.0,4884740.0
50519,PONT DE SULLY,236002.0,4885040.0
50520,"10, BOULEVARD DE SEBASTO",234861.0,4885920.0
50521,"27, RUE DES ARCHIVES",235571.0,4885900.0
50522,BOULEVARD HENRI IV,236265.0,4885120.0
50523,RUE SAINT ANTOINE,236266.0,4885479.0
50524,RUE DE RIVOLI,235141.0,4885750.0
50525,RUE DU TEMPLE,236338.0,4886730.0
50526,"10, RUE VIEILLE DU TEMPL",235666.0,4885640.0
50527,"5, RUE DE CHATEAUDUN",234201.0,4887580.0
50528,"72, RUE SAINT LOUIS EN L",235482.0,4885240.0
50529,"27, RUE DES FRANCS BOURG",236175.0,4885720.0
50530,"32, RUE DE CHATEAUDUN",233665.0,4887610.0
50531,QUAI DE L HOTEL DE VILLE,235494.0,4885440.0
50532,"22, RUE DU ROI DE SICILE",235911.0,4885600.0
50533,"9, RUE DES LIONS SAINT P",236211.0,4885240.0
50534,"7, BOULEVARD SAINT MARTI",236131.0,4886810.0
50535,"14, BOULEVARD DE SEBASTO",234884.0,4885960.0
50536,QUAI DE GESVRES,234891.0,4885670.0
50537,"09, RUE DES ARCHIVES",235421.0,4885750.0
50538,"32, QUAI HENRI IV",236252.0,4884890.0
50539,"08, RUE DE LIEGE",232831.0,4887970.0
50540,"6, RUE DE LA CITE",234707.0,4885360.0
50541,"164, RUE DU TEMPLE",236108.0,4886610.0
50542,"18, BOULEVARD DE SEBASTO",234915.0,4886020.0
50543,"07, PLACE DE LA BASTILLE",236896.0,4885370.0
50544,"10, RUE CHARLEMAGNE",236113.0,4885400.0
50545,"16, RUE DU PONT LOUIS PH",235577.0,4885520.0
50546,"20, RUE BEAUBOURG",235345.0,4886120.0
50547,"18, QUAI HENRI IV",236339.0,4884830.0
50548,"79, RUE DE TURENNE",236454.0,4886000.0
50549,QUAI DE L ARCHEVECHE,235197.0,4885220.0
50550,"2, RUE DE LOBAU",235280.0,4885520.0
50551,"81, RUE SAINT ANTOINE",236271.0,4885460.0
50552,"20, RUE DE RIVOLI",235897.0,4885570.0
50553,PLACE DU CHATELET,234729.0,4885720.0
50554,"96, RUE DE RIVOLI",234820.0,4885850.0
50555,"3, RUE PERREE",236240.0,4886400.0
50556,RUE DES NONNAINS D HYERE,235796.0,4885360.0
50557,"87, RUE REAUMUR",234774.0,4886730.0
50558,"1, BOULEVARD HENRI IV",235896.0,4885010.0
50559,"2, QUAI HENRI IV",236474.0,4884740.0
50560,"2, BOULEVARD DE SEBASTOP",234820.0,4885850.0
50561,"41, BOULEVARD HENRI IV",236672.0,4885250.0
50562,"20, RUE DU RENARD",235258.0,4885960.0
50563,PONT NOTRE DAME,234830.0,4885570.0
50564,RUE SAINT ANTOINE,236561.0,4885370.0
50565,QUAI HENRI IV,236140.0,4885080.0
50566,"70, RUE DE TURENNE",236455.0,4886010.0
50567,QUAI HENRI IV,236140.0,4885080.0
50568,"19, BOULEVARD SAINT DENI",235262.0,4886970.0
50569,"16, RUE SAINT ANTOINE",236650.0,4885350.0
50570,"2, AVENUE VICTORIA",235104.0,4885680.0
50571,RUE DE LA VERRERIE,235379.0,4885770.0
50572,"2, RUE BEAUBOURG",235292.0,4886030.0
50573,RUE D ABOUKIR,234973.0,4886860.0
50574,"14, RUE DE RIVOLI",235968.0,4885560.0
50575,"16, QUAI DE GESVRES",234789.0,4885700.0
50576,"57, RUE SAINT MARTIN",235021.0,4885900.0
50577,"02, RUE DE SEVIGNE",236163.0,4885510.0
50578,"48, QUAI DE L HOTEL DE V",235573.0,4885410.0
50579,"37, BOULEVARD SAINT MART",235769.0,4886870.0
50580,"17, BOULEVARD MORLAND",236338.0,4885010.0
50581,"7, RUE DES DEUX PONTS",235615.0,4885140.0
50582,BOULEVARD DU PALAIS,234643.0,4885620.0
50583,"44, RUE DE RIVOLI",235514.0,4885660.0
50584,QUAI DES CELESTINS,,
50585,RUE DE LA VERRERIE,235387.0,4885762.0
50586,BOULEVARD DE SEBASTOPOL,235147.0,4886432.0
50587,QUAI DE GESVRES,,
50588,RUE DU PARC ROYAL,236250.0,4885870.0
50589,RUE DU RENARD,235200.0,4885836.0
50590,RUE DE LOBAU,235333.0,4885925.0
50591,RUE DE RIVOLI,234838.0,4885364.0
50592,RUE DES ROSIERS,236090.0,4885639.0
50593,RUE BEAUBOURG,,
50594,BOULEVARD HENRI IV,,
50595,RUE DU TEMPLE,235000.0,4886000.0
50596,BOULEVARD BEAUMARCHAIS,237000.0,4885000.0
50597,BOULEVARD BOURDON,236810.0,4885270.0
50598,BOULEVARD BEAUMARCHAIS,236865.0,4885495.0
50599,QUAI FRANCOIS MITTERRAND,233990.0,4885903.0
50600,BOULEVARD HENRI IV,236615.0,4885205.0
50601,PONT MORLAND,236550.0,4884740.0
50602,QUAI DE L HOTEL DE VILLE,235490.0,4885430.0
50603,RUE DE RIVOLI,235647.0,4885643.0
50604,RUE VIEILLE DU TEMPLE,236000.0,4885900.0
50605,RUE DE LA CITE,,
50606,PONT DE SULLY,236000.0,4885000.0
50607,BOULEVARD DE SEBASTOPOL,229000.0,4886000.0
50608,BOULEVARD DU PALAIS,233300.0,4886000.0
50609,RUE SAINT MARTIN,234892.0,4885672.0
50610,RUE DE RIVOLI,233025.0,4886441.0
50611,RUE DE LA CITE,143589.0,4360853.0
50612,BOULEVARD HENRI IV,236000.0,4885000.0
50613,BOULEVARD MORLAND,236507.0,4884752.0
50614,RUE DES FRANCS BOURGEOIS,236420.0,4885640.0
50615,BOULEVARD HENRI IV,236411.0,4885181.0
50616,RUE DE RIVOLI,,
50617,BOULEVARD DU PALAIS,234608.0,4885517.0
50618,RUE DE RIVOLI,234905.0,4885821.0
50619,QUAI DE L HOTEL DE VILLE,235470.0,4885464.0
50620,QUAI DE L HOTEL DE VILLE,235500.0,4885437.0
50621,PLACE DE L HOTEL DE VILL,,
50622,PONT NOTRE DAME,234900.0,4885665.0
50623,RUE DE RIVOLI,235375.0,4885692.0
50624,PONT DE SULLY,236019.0,4885044.0
50625,RUE DU QUATRE SEPTEMBRE,233900.0,4886900.0
50626,RUE SAINT ANTOINE,,
50627,BOULEVARD DE SEBASTOPOL,,
50628,RUE DE LA CITE,234732.0,4885412.0
50629,RUE BEAUBOURG,235333.0,4886065.0
50630,RUE DE NAVARIN,233975.0,4887950.0
50631,RUE DES FRANCS BOURGEOIS,,
50632,RUE DES FRANCS BOURGEOIS,236410.0,4885653.0
50633,RUE SAINT ANTOINE,236106.0,4885498.0
50634,QUAI DE GESVRES,234890.0,4885670.0
50635,BOULEVARD HENRI IV,236260.0,4885120.0
50636,VOIE GEORGES POMPIDOU,235626.0,4885362.0
50637,RUE SAINT ANTOINE,236232.0,4885467.0
50638,RUE DU PONT LOUIS PHILIP,235541.0,4885464.0
50639,QUAI DES CELESTINS,235878.0,4885314.0
50640,QUAI DU LOUVRE,,
50641,RUE DE LA CITE,234575.0,4885386.0
50642,PONT DE LA TOURNELLE,235486.0,4885000.0
50643,"19, RUE DE LA SORBONNE",234280.0,4884850.0
50644,"46, BOULEVARD SAINT MICH",234172.0,4884880.0
50645,"51 BIS, BOULEVARD SAINT",234756.0,4885030.0
50646,BOULEVARD SAINT GERMAIN,234548.0,4885080.0
50647,BOULEVARD DE L HOPITAL,236427.0,4884330.0
50648,"47, RUE CLAUDE BERNARD",234595.0,4884030.0
50649,"73, BOULEVARD SAINT MICH",234025.0,4884630.0
50650,PLACE MONGE,235212.0,4884270.0
50651,"23, QUAI SAINT MICHEL",234523.0,4885350.0
50652,"93, BOULEVARD DE PORT RO",234203.0,4883830.0
50653,"7, RUE SOUFFLOT",234331.0,4884680.0
50654,"5, RUE BERTHOLLET",234587.0,4883980.0
50655,QUAI DE LA TOURNELLE,235354.0,4885040.0
50656,"6, PLACE DU PETIT PONT",234661.0,4885280.0
50657,"07, QUAI SAINT BERNARD",235945.0,4884780.0
50658,"13, PLACE VALHUBERT",236496.0,4884430.0
50659,BOULEVARD SAINT MICHEL,233730.0,4884090.0
50660,"100, RUE MONGE",235131.0,4883980.0
50661,"24, RUE DU CARDINAL LEMO",235334.0,4884820.0
50662,PLACE SAINT MICHEL,234427.0,4885380.0
50663,"25 BIS, RUE DES ECOLES",234848.0,4884860.0
50664,BOULEVARD SAINT MARCEL,235582.0,4883800.0
50665,"49, BOULEVARD SAINT MICH",234172.0,4884880.0
50666,RUE CUVIER,235694.0,4884480.0
50667,"133, BOULEVARD SAINT MIC",233796.0,4884210.0
50668,"77, BOULEVARD SAINT GERM",234548.0,4885080.0
50669,"21, QUAI DE MONTEBELLO",234822.0,4885240.0
50670,"72, RUE CLAUDE BERNARD",234595.0,4884030.0
50671,"1, PLACE SAINT MICHEL",234427.0,4885380.0
50672,"35, QUAI SAINT BERNARD",235815.0,4884870.0
50673,PLACE VALHUBERT,236496.0,4884430.0
50674,"2, PLACE DE LA SORBONNE",234280.0,4884850.0
50675,"9, QUAI SAINT BERNARD",235682.0,4884940.0
50676,"42, RUE DES FOSSES SAINT",235315.0,4884740.0
50677,PONT SAINT MICHEL,234427.0,4885380.0
50678,"23, QUAI SAINT BERNARD",235762.0,4884910.0
50679,"51 BIS, BOULEVARD SAINT",234775.0,4885030.0
50680,"74, RUE CLAUDE BERNARD",234595.0,4884030.0
50681,"125, RUE SAINT JACQUES",234365.0,4884740.0
50682,"29, QUAI DE LA TOURNELLE",235354.0,4885040.0
50683,"10, RUE BUFFON",235596.0,4884120.0
50684,QUAI SAINT BERNARD,236207.0,4884610.0
50685,"20, RUE DES ECOLES",234848.0,4884860.0
50686,"23, BOULEVARD SAINT MICH",234314.0,4885140.0
50687,"5, RUE CLOVIS",234992.0,4884600.0
50688,"2, BOULEVARD DE L HOPITA",236427.0,4884330.0
50689,QUAI DE LA TOURNELLE,235127.0,4885110.0
50690,RUE DES ECOLES,234483.0,4884960.0
50691,"3, RUE GRACIEUSE",235150.0,4884210.0
50692,"32, BOULEVARD SAINT MARC",235890.0,4883900.0
50693,"34 BIS, RUE GEOFFROY SAI",235596.0,4884120.0
50694,"63, BOULEVARD SAINT MICH",234094.0,4884760.0
50695,"20, RUE GEOFFROY SAINT H",235633.0,4884000.0
50696,"69, BOULEVARD SAINT GERM",234548.0,4885080.0
50697,"41, RUE GAY LUSSAC",234286.0,4884260.0
50698,"71, RUE MONGE",235224.0,4884360.0
50699,"22, BOULEVARD SAINT MICH",234314.0,4885140.0
50700,"17, RUE MONGE",235040.0,4884810.0
50701,"55, QUAI DE LA TOURNELLE",235127.0,4885110.0
50702,"2, BOULEVARD DE L HOPITA",236427.0,4884330.0
50703,"37, BOULEVARD SAINT MARC",235783.0,4883870.0
50704,"36, BOULEVARD SAINT MICH",234227.0,4884970.0
50705,"21, QUAI DE MONTEBELLO",234762.0,4885270.0
50706,"340, RUE SAINT JACQUES",234006.0,4883950.0
50707,"22, BOULEVARD SAINT MICH",234314.0,4885140.0
50708,", RUE BERTHOLLET",234571.0,4883880.0
50709,"11, BOULEVARD SAINT GERM",235439.0,4884950.0
50710,RUE MONGE,235200.0,4884200.0
50711,QUAI DE MONTEBELLO,234700.0,4885303.0
50712,RUE DES FOSSES SAINT BER,235537.0,4884890.0
50713,QUAI DE LA TOURNELLE,235512.0,4884987.0
50714,RUE SAINT JACQUES,234451.0,4884899.0
50715,QUAI DE LA TOURNELLE,235392.0,4884995.0
50716,RUE DU PETIT PONT,,
50717,QUAI SAINT BERNARD,230000.0,4880000.0
50718,BOULEVARD DE PORT ROYAL,,
50719,QUAI DE LA TOURNELLE,235000.0,4885000.0
50720,BOULEVARD SAINT GERMAIN,234571.0,4885063.0
50721,PONT DE SULLY,235682.0,4884947.0
50722,RUE GAY LUSSAC,233000.0,4880000.0
50723,BOULEVARD SAINT GERMAIN,235000.0,4880000.0
50724,RUE MONGE,235101.0,4884769.0
50725,BOULEVARD SAINT MARCEL,235000.0,4883000.0
50726,BOULEVARD DE PORT ROYAL,233670.0,4883000.0
50727,RUE MONGE,235044.0,4884831.0
50728,BOULEVARD SAINT MICHEL,234000.0,4885000.0
50729,BOULEVARD SAINT MARCEL,235000.0,4883000.0
50730,BOULEVARD DE PORT ROYAL,,
50731,RUE MONGE,,
50732,PLACE VALHUBERT,236461.0,4884420.0
50733,BOULEVARD SAINT MICHEL,234353.0,4885268.0
50734,RUE MONGE,235198.0,4884058.0
50735,QUAI SAINT BERNARD,235700.0,4884900.0
50736,BOULEVARD SAINT GERMAIN,234000.0,4885000.0
50737,RUE DE LA MONTAGNE SAINT,234000.0,4884000.0
50738,BOULEVARD SAINT GERMAIN,237000.0,4880000.0
50739,QUAI DE MONTEBELLO,234917.0,4885205.0
50740,BOULEVARD SAINT GERMAIN,234000.0,4885000.0
50741,AVENUE DE L OBSERVATOIRE,233000.0,4883000.0
50742,PONT DE SULLY,235700.0,4885000.0
50743,RUE GAY LUSSAC,234189.0,4884551.0
50744,BOULEVARD SAINT MARCEL,235000.0,4883000.0
