id,adr,lat,long
80546,rue De Gaulle,296193.0,5060864.0
80547,ROUTE NATIONALE 41,293772.0,5059801.0
80548,Place jean Baptiste henn,295539.0,5059784.0
80549,Avenue des sports,295980.0,5059200.0
80550,D141B,292754.0,5061896.0
80551,RUE RAYMOND POINCARÉ,295078.0,5056919.0
80552,D 62,291690.0,5060464.0
80553,Rue Lalloeu,282617.0,5067213.0
80554,rue faidherbe,296552.0,5059382.0
80555,RN41,295180.0,5060980.0
80556,40 rue des frères mahieu,285513.0,5068099.0
80557,42 avenue st exupery,581508.0,4612108.0
80558,RD 1084,582266.0,4611736.0
80559,RD 1084,578005.0,4616046.0
80560,rue joseph marion,583539.0,4610571.0
80561,rue de l'industrie,582006.0,4610551.0
80562,RD 1084,579256.0,4614974.0
80563,rue du muret,570267.0,4621070.0
80564,Rond Point des Lades,581707.0,4610834.0
80565,RD991 - lieu dit LA SERP,581907.0,4616750.0
80566,Rue du Mont Blanc,578736.0,4611407.0
80567,rue de Sully,585067.0,4609736.0
80568,D 1005,604671.0,4635451.0
80569,rue pré jacquet,599340.0,4622958.0
80570,Avenue de la gare,582701.0,4611012.0
80571,CD 97 - PK 26+074 - les,614911.0,4327644.0
80572,RN 97,,
80573,avenue Gabriel Peri,607121.0,4323573.0
80574,D 12 Route de pierrefeu,615000.0,4326948.0
80575,Carrefour RD12 / RD412,614414.0,4321884.0
80576,805 avenue Leon Amic,607019.0,4323020.0
80577,Route nationale 97,612363.0,4327732.0
80578,RD 97 - PR27+240,614911.0,4327644.0
80579,725 Route de Rocbaron,613478.0,4328989.0
80580,"Hameau le Portanier, D14",617641.0,4323241.0
80581,,607808.0,4324157.0
80582,D14 - PK +1.120 - carref,609692.0,4324055.0
80583,RD 12 - PK22+780,615083.0,4324718.0
80584,RD 97 - Le Defens,615627.0,4329561.0
80585,RD 906 - PK 4+100,577759.0,4923543.0
80586,RD 14,583234.0,4910874.0
80587,RD 952,587694.0,4910468.0
80588,RD 952,590204.0,4904180.0
80589,RD 952 PK 62.990,590502.0,4901848.0
80590,RD 952/ RD 14a,590079.0,4904145.0
80591,RD952 PK 63+5000,592603.0,4901559.0
80592,D132 PK005+085,586592.0,4911930.0
80593,Intersection D952-RD 14A,590044.0,4904117.0
80594,RD952  PK 51+600,587759.0,4910270.0
80595,ROUTE DU TEIL,471209.0,4455415.0
80596,AV AGRICOL PERDIGUIER,474307.0,4457174.0
80597,RUE CHARTROUSE,475071.0,4455578.0
80598,112 RTE DE CHATEAUNEUF,473847.0,4453374.0
80599,6 BOULEVARD MEYNOT,475167.0,4455565.0
80600,PONT RHIN DANUBE,473029.0,4455507.0
80601,RTE ESPELUCHE,,
80602,ROUTE DU TEIL,472904.0,4455701.0
80603,CHEMIN DE FORTUNEAU,473178.0,4453930.0
80604,ROUTE DE CHATEAUNEUF,473798.0,4453272.0
80605,37 RUE PAUL LOUBET,474923.0,4456635.0
80606,CHEMIN DES CLEES,477170.0,4457883.0
80607,3 RUE OLIVIER DE SERRES,474625.0,4456081.0
80608,AV JOHN KENNEDY,474055.0,4455416.0
80609,AVENUE SAINT LAZARE,475536.0,4456745.0
80610,RN 7,475250.0,4458330.0
80611,3 AV STEPHANE  MALLARME,472189.0,4455363.0
80612,RN7 (Grzes-pouloumard),473101.0,4455272.0
80613,12 PLACE DU THEATRE,474837.0,4455595.0
80614,RTE DE ROCHEMAURE,,
80615,AV MARECHAL JUIN,476054.0,4456014.0
80616,16 BD EUROPE,475779.0,4455276.0
80617,AVENUE AYGU,474886.0,4455407.0
80618,RTE DE MARSEILLE,474595.0,4453213.0
80619,AV GENERAL GAULLE,506158.0,4503302.0
80620,BD ALPES PROVENCE,505499.0,4503730.0
80621,RUE BON,506027.0,4504660.0
80622,RUE ANTONIN VALLON,505918.0,4503992.0
80623,PLACE JULES NADI,505200.0,4504442.0
80624,RUE SIMONE ABBAT,503741.0,4504837.0
80625,RUE PARMENTIER,506790.0,4504938.0
80626,RUE  PECHERIE,504717.0,4504266.0
80627,49 AV JEAN MOULIN,504839.0,4505328.0
80628,PLACE AGIER DELAY,504931.0,4503893.0
80629,BD ALPES PROVENCE,505275.0,4503456.0
80630,AV GENERAL DE GAULLE,505847.0,4503529.0
80631,PLACE MASSENET,505598.0,4504202.0
80632,BD ALPES PROVENCE,505383.0,4503583.0
80633,AVENUE MARCEL PAUL,503743.0,4504836.0
80634,BOULEVARD VOLTAIRE,505641.0,4504481.0
80635,AV EMILE ZOLA,505985.0,4505150.0
80636,RUE DE LA REPUBLIQUE,505177.0,4504666.0
80637,AVENUE DES ALLOBROGES,508612.0,4505306.0
80638,RUE SIMONE ABBAT,503523.0,4504690.0
80639,ROUTE DES BALMES,501673.0,4506177.0
80640,AVENUE JEAN MOULIN,504910.0,4505537.0
80641,RUE HONORE DAUMIER,506414.0,4505303.0
80642,RUE DE LA PAILLERE,502725.0,4504103.0
80643,RUE ANDRE CHENIER,505574.0,4504951.0
80644,AV DU GENERAL DE GAULLE,,
80645,AVENUE DES ALLOBROGES,508138.0,4505128.0
80646,RUE BARRE CHEVALIER,507084.0,4504791.0
80647,AV GENERAL DE GAULLE,506158.0,4503302.0
80648,AV CHARLJES JOURDAN,505733.0,4504243.0
80649,CARREFOUR EUROPE,505579.0,4504005.0
80650,QUAI ULYSSE CHEVALIER,505038.0,4504226.0
80651,PLACE CARNOT,504890.0,4504870.0
80652,RUE PIERRE CURIE,504410.0,4504677.0
80653,RD 2532N,,
80654,RTE DE SAINT BARDOUX,499706.0,4505982.0
80655,BD MARX DORMOY,505483.0,4504757.0
80656,AVENUE DU DU 8 MAI,508128.0,4504689.0
80657,BD ALPES PROVENCE,505284.0,4503466.0
80658,BD VOLTAIRE,505790.0,4504260.0
80659,BD REGIS GIGNIER,506708.0,4504776.0
80660,BD PIERRE MENDES FRANCE,506344.0,4505775.0
80661,PLACE JEAN JAURES,505190.0,4504595.0
80662,BD ALPES PROVENCE,505500.0,4503720.0
80663,BOULEVARD VOLTAIRE,505685.0,4504473.0
80664,BD ALPES PROVENCE,505490.0,4503720.0
80665,AVENUE DES PATRIOTES,505636.0,4503299.0
80666,PLACE JEAN JAURES,505500.0,4504580.0
80667,PONT LATTRE DE TASSIGN,505633.0,4504122.0
80668,LE CHASSE,509405.0,4506084.0
80669,RUE PRESIDENT FELIX FAUR,505047.0,4504762.0
80670,CHEMIN DE CHATIOU,503225.0,4505400.0
80671,MARTYRS DE LA LIBERATION,505122.0,4503958.0
80672,RUE STENDHAL,507941.0,4504595.0
80673,RUE DU PRESID FELIX FAUR,505062.0,4504655.0
80674,BD ETIENNE J LAPASSAT,506777.0,4505663.0
80675,AV GENERAL DE  GAULLE,505932.0,4503476.0
80676,RTE OLIVIERS DE SERRES,507414.0,4501224.0
80677,AVEUE BERTHELOT,503474.0,4504413.0
80678,RD 538,,
80679,AVENUE DU MAQUIS,506601.0,4504530.0
80680,AVENUE DU 11 NOVEMBRE,507136.0,4504465.0
80681,GRAND RUE JEAN JAURES,504757.0,4503935.0
80682,BD REMY ROURE,504414.0,4505002.0
80683,AVENUE DES ALLOBROGES,508359.0,4505211.0
80684,RUE ARMILLERIE,505009.0,4504397.0
80685,PLACE JACQUEMART,504826.0,4504443.0
80686,AVENUE DUCHESNE,504212.0,4504784.0
80687,AVENUE  EMILE ZOLA,506451.0,4505720.0
80688,RD 538,503863.0,4501278.0
80689,AVENUE GAMBETTA,505819.0,4504559.0
80690,PLACE JEAN JAURES,505306.0,4504550.0
80691,RUE RENE REAUMUR,509327.0,4504529.0
80692,AV DE LA DEPORTATION,509216.0,4505195.0
80693,BD ALPES PROVENCE,505546.0,4503819.0
80694,PNT MARECHAL LATTRE TASS,505624.0,4504054.0
80695,AVENUE MARCEL PAUL,504010.0,4505002.0
80696,BD JEAN ETIENNE LAPASSAT,506780.0,4505660.0
80697,QUAI DE LA LIBERATION,504370.0,4503890.0
80698,RD 123,507327.0,4505724.0
80699,RTE DE SAINT BARDOUX,501238.0,4505639.0
80700,BD ETIENNE JEAN LAPASSA,506773.0,4505650.0
80701,RUE HONORE DAUMIER,506803.0,4505400.0
80702,PLACE DE DRAGONNE,489689.0,4493611.0
80703,AVENUE DE PROVENCE,,
80704,RUE  LEON BLUM,489749.0,4494736.0
80705,RTE  PONT ISERE RN7,,
80706,ST GERVAIS,,
80707,ROUTE DE ROMANS,491857.0,4494234.0
80708,BD WINSTON CHURCHILL,491841.0,4493262.0
80709,RUE AMADEUS WOLFGANG MOZ,492186.0,4493242.0
80710,79 AVENUE MARC URTIN,489483.0,4494201.0
80711,AVENUE  JEAN JAURES,489552.0,4494026.0
80712,31 AVENUE DES AUREATS,488424.0,4490136.0
80713,RUE JEAN BOUIN,488816.0,4493412.0
80714,AVENUE  BROSSOLETTE,488698.0,4488421.0
80715,AV DE ROMANS,489859.0,4493256.0
80716,RN7 DEV PORT LES VALENCE,,
80717,CHEMIN DES FAUCONNIERES,493153.0,4494497.0
80718,BD FRANCKLIN ROOSEVELT,491122.0,4491605.0
80719,RN7 DEV PLV,,
80720,AVENUE JEAN JAURES,489609.0,4493892.0
80721,RN7,,
80722,AVENUE DE PROVENCE,,
80723,L A C R A RN 7,,
80724,ALLEE JEAN ROSTAND,487421.0,4488970.0
80725,RN7,,
80726,AVENUE SADI CARNOT,489637.0,4493334.0
80727,L A C R A  R N 7,492427.0,4496075.0
80728,LACRA RN 7,,
80729,AV DU PRESIDENT HERRIOT,489586.0,4493677.0
80730,PLACE ARTHUR RIMBAUD,488301.0,4490832.0
80731,BD WINSTON CHURCHILL,491850.0,4493275.0
80732,RD2007,488911.0,4494127.0
80733,RUE DU PONT DES ANGLAIS,487508.0,4490569.0
80734,AV PIERRE SEMARD,489047.0,4492870.0
80735,AVENUE  JEAN MOULIN,489992.0,4495363.0
80736,L . A . C . R .A  RN 532,,
80737,L . A .C . R . A  RN 532,,
80738,ALLEE BERNARD PALISSY,488735.0,4489630.0
80739,RD 2007  N,,
80740,RTE LA ROCHE DE GLUN,,
80741,L.A.C.R.A.  RN7,,
80742,BD JOHN FITZGE KENNEDY,491828.0,4493676.0
80743,RN7 DEV PLV,487564.0,4490047.0
80744,ROUTE FAUCONNIERES,493795.0,4494592.0
80745,RUE  FAVENTINES,491086.0,4491646.0
80746,AV PRESIDENT HERRIOT,489605.0,4493699.0
80747,ALLEE DES SAPINS,488211.0,4496124.0
80748,RUE ASTI,492457.0,4493085.0
80749,BERTHELOT RUE,489689.0,4492963.0
80750,84 AV VICTOR HUGO,488931.0,4492681.0
80751,route de Sorgues D17,484290.0,4404780.0
80752,avenue pierre de Luxembo,483517.0,4405183.0
80753,D17 ROUTE ORANGE,476287.0,4410882.0
80754,avenue pasteur,483521.0,4405496.0
80755,"D950 PK 2,300",488862.0,4410055.0
80756,D43 route de Camaret,489731.0,4412611.0
80757,D72,485400.0,4409744.0
80758,"2615 route de camaret, D",490187.0,4411978.0
80759,LE HAMEAU TOLLEMER,-171279.0,4945249.0
80760,Route de VENCE,717246.0,4375604.0
80761,1600 Route de la Baronne,718577.0,4375651.0
80762,"704, route des Sauces",717160.0,4375676.0
80763,1350 Route de la manda,719015.0,4376685.0
80764,avenue Pierre Richard Di,720009.0,4376788.0
80765,RM 6202 - boulevard du M,720726.0,4376580.0
80766,"2088, Boulevard du Merca",721508.0,4378959.0
80767,3746 route de nice,724709.0,4375782.0
80768,1ere rue 1ere avenue,720671.0,4376999.0
80769,"RM 6202, PK 94+700",719325.0,4383505.0
80770,RM 1,719582.0,4378301.0
80771,4501 route d?partemental,718487.0,4378788.0
80772,487 quartier de la Lauzi,718829.0,4381603.0
80773,2342 route de Nice,724212.0,4376640.0
80774,boulevard de la colle be,720014.0,4376693.0
80775,RM6202 PK 95 +920,718952.0,4382501.0
80776,RD 901,718392.0,4382000.0
80777,Route de Tourrette-Leven,725317.0,4378201.0
80778,RM 6202,720723.0,4376587.0
80779,"RM1, CARROS VILLAGE",718489.0,4378895.0
80780,RM 6202,718829.0,4381603.0
80781,"RD1, les plans, PK 6+400",719808.0,4378350.0
80782,zone artisanale - 5 ème,719006.0,4380257.0
80783,ROUTE DE LA CHARTREUSE,566125.0,4537088.0
80784,ROUTE DE BEAUCROISSANT,543097.0,4534464.0
80785,RD1085,554644.0,4533684.0
80786,Carref. RD 1085 - D73 B,543384.0,4536035.0
80787,rond point D49 et C19,563315.0,4538557.0
80788,32 Rue de la coste,557666.0,4532425.0
80789,6 avenue Joseph TRABBIA,556649.0,4532411.0
80790,ROUTE DE CHARTREUSE,562275.0,4536579.0
80791,D1092 - Route de Valence,555155.0,4532569.0
80792,D1085,547799.0,4534601.0
80793,route du ri d'olon,554294.0,4533804.0
80794,ROUTE DE VOIRON,563174.0,4536738.0
80795,"RD 520, route de voiron",562879.0,4536712.0
80796,route de Maubec,549002.0,4534315.0
80797,RD 520 PK40+020,565895.0,4537502.0
80798,ROUTE DE BONPERTUIS,554085.0,4540034.0
80799,ROUTE DE CHIRENS,561069.0,4540995.0
80800,2 chemin des Combes,554981.0,4537186.0
80801,AVENUE CHARLES DE GAULLE,549093.0,4535144.0
80802,"RD 49, route de Chirens",560234.0,4540040.0
80803,433 route de miribel,566601.0,4540193.0
80804,route de charavines,552172.0,4539133.0
80805,RD 1085 - Route de Greno,554301.0,4533794.0
80806,route de charavines,550527.0,4538975.0
80807,Route des Etangs,553365.0,4536807.0
80808,route de la bièvre,542117.0,4536506.0
80809,RD 520,566413.0,4536968.0
80810,"34, route de grenoble",558179.0,4532617.0
80811,Rue de la liberté,495890.0,4566372.0
80812,route de chaponnay,,
80813,Rue Mangetemps,494932.0,4566989.0
80814,1 rue herminie,,
80815,ROUTE DE Lyon,501831.0,4561372.0
80816,Départemental 149,494932.0,4565221.0
80817,rond point de la déchett,493335.0,4567210.0
80818,rue du 23 aout 1944,494963.0,4567228.0
80819,Route de Valencin,495849.0,4564793.0
80820,"face au 3764, route nati",193248.0,5090056.0
80821,Intersection D215/ D248,190325.0,5084629.0
80822,D231 route d'Ardres,186010.0,5086633.0
80823,D243,176988.0,5090320.0
80824,12 route de Bouhy,306186.0,4745402.0
80825,place de la pecherie,292184.0,4741257.0
80826,D152,315963.0,4739636.0
80827,RD 599 PK 16,295890.0,4746342.0
80828,rue Robert Naberis,290539.0,4738010.0
80829,rond point de l'hôtel de,292508.0,4740991.0
80830,RD 907,292132.0,4749032.0
80831,RD 14,303565.0,4744217.0
80832,rue de la vallée,302356.0,4741982.0
80833,route touristique,291547.0,4739929.0
80834,Lieu-dit la grosse métai,305598.0,4747292.0
80835,les pontots,328560.0,4730642.0
80836,rue des fondeurs,291219.0,4738132.0
80837,lieu dit  les cabets,311224.0,4734962.0
80838,lieux dit les bureaux,303525.0,4751581.0
80839,"D 33 ""moulin l'évêque""",297733.0,4740408.0
80840,D114,312940.0,4750238.0
80841,rue du 14 juillet,293103.0,4741354.0
80842,A10,148417.0,4771778.0
80843,Autoroute A 10 Aquitaine,155593.0,4776070.0
80844,A10 pk 139 sens province,143653.0,4769404.0
80845,pk 135+800 autoroute A10,144227.0,4769744.0
80846,pk 170+200 A 10 sens Pro,107685.0,4758523.0
80847,,114450.0,4761259.0
80848,autoroute A10,121933.0,4761794.0
80849,Autoroute A10,111873.0,4760496.0
80850,A10,143374.0,4769173.0
80851,,115495.0,4761443.0
80852,,112049.0,4760570.0
80853,,146259.0,4770997.0
80854,A10,132748.0,4761814.0
80855,A10,144689.0,4770131.0
80856,Station Service ESSO BLO,138941.0,4766707.0
80857,RESISTANCE (RUE DE LA),114894.0,4902042.0
80858,"69, CONCHES (ROUTE DE)",111968.0,4901987.0
80859,CHAUVIN (BOULEVARD GEORG,114304.0,4902470.0
80860,"2, SEMARD (RUE PIERRE)",,
80861,NORMANDIE (BOULEVARD DE),113886.0,4901954.0
80862,NATIONALE 13 (ROUTE),,
80863,"11, JOLIOT CURIE (RUE FR",116200.0,4900994.0
80864,HUGO (RUE VICTOR),114879.0,4902238.0
80865,"0, SEPTIEME CHASSEUR (RU",114612.0,4902814.0
80866,BERNARD (RUE GEORGES),115663.0,4903223.0
80867,3 BUFFARDIERE (BLD),114071.0,4902270.0
80868,"13, SEMARD (RUE PIERRE)",115805.0,4901766.0
80869,rd936,303658.0,4909882.0
80870,rue de la sablonière,289479.0,4922773.0
80871,D977,443859.0,4903848.0
80872,D19 PK39+400,434048.0,4913430.0
80873,D931,444055.0,4918165.0
80874,RUE DU LEVANT,436651.0,4913508.0
80875,D931,447935.0,4915159.0
80876,D977,452255.0,4912469.0
80877,RUE DU MARECHAL FOCH,435681.0,4913928.0
80878,D208,441417.0,4902677.0
80879,RUE DU MARECHAL FOCH,435015.0,4913778.0
80880,"1, ABBE CARESME (RUE DE",117083.0,4922222.0
80881,SAINT CYR (RUE),,
80882,LACS (ROUTE DES) BLANCHE,120937.0,4927528.0
80883,SEINE (ROUTE DE) BERGES,122031.0,4926443.0
80884,L'HERMINIER (RUE DU COMM,116448.0,4922286.0
80885,FOCH (RUE DU ML),117079.0,4921040.0
80886,CLEMENCEAU (BOULEVARD GE,116905.0,4921005.0
80887,CROSNE (BOULEVARD DE),116951.0,4921545.0
80888,"1, CHAUSSE DU VEXIN",120890.0,4924981.0
80889,A 154,118590.0,4923499.0
80890,FERME (VOIE DE LA),121608.0,4927138.0
80891,CALCUL (18 RUE DU),120820.0,4926420.0
80892,BLANCHE (VOIE),120784.0,4927111.0
80893,RN 13 PR 74+500,-48854.0,4920120.0
80894,RN 13 - PK 108+750,-89336.0,4933070.0
80895,RN13 - PR110+500,-91853.0,4933460.0
80896,RN 13 - PK 117+100,-100482.0,4933913.0
80897,RN 13 PR 108+500 sens Ca,-88959.0,4932981.0
80898,RN 13 PR93+000,-72099.0,4925433.0
80899,RN 13 PK 120+500,-105998.0,4933836.0
80900,RN13 - PK 126+500,-111220.0,4930809.0
80901,RN13 - PR 084+100,-60048.0,4923904.0
80902,RN 13 - PK 86+700,-63387.0,4925012.0
80903,RN13 - PK 127.000,-111908.0,4930818.0
80904,RN 13 - PK 76+300,-50993.0,4920721.0
80905,RN 13 - PK 105+900,-85621.0,4932004.0
80906,"42, avenue de boutiny",687915.0,4364170.0
80907,Avenue du docteur Bellet,688732.0,4366646.0
80908,RD 6085,685482.0,4369495.0
80909,RD 2562 - PK 1 + 650 (cr,682057.0,4362683.0
80910,595 avenue du général DE,684835.0,4370267.0
80911,1690 RD 6085,687528.0,4368732.0
80912,65 AVENUE DE BOUTINY,688294.0,4364378.0
80913,48 avenue amiral DE GRAS,688643.0,4364387.0
80914,route de saint Vallier,679655.0,4366746.0
80915,23 rue des orangers,686428.0,4365056.0
80916,,594222.0,4666661.0
80917,DE GAULLE (BOULEVARD),,
80918,"104, ROUEN (AVENUE DE)",147374.0,4909961.0
80919,ROUEN (AVENUE DE),144841.0,4911419.0
80920,LECLERC (BOULEVARD DU MA,148674.0,4909501.0
80921,IVRY (ROUTE D'),472558.0,4907165.0
80922,CLEMENCEAU (PONT),148607.0,4909463.0
80923,"2BIS, DE LATTRE DE TASSI",146356.0,4908593.0
80924,RD203E3 - lieudit Longue,-102891.0,4619024.0
80925,rue du chateau d'eau,-113012.0,4623154.0
80926,RUE DE LA TRICHERIE,-101298.0,4619097.0
80927,"Autoroute A36, PK 089.50",639049.0,4737488.0
80928,AUTOROUTE A36,645780.0,4740745.0
80929,D437,676297.0,4737481.0
80930,A36 - Pk 47+200,685266.0,4751908.0
80931,A36 PK 084.500 sens 2,645780.0,4740745.0
80932,route de Nozay,223313.0,4864451.0
80933,RN20,227583.0,4865994.0
80934,route d'Orsay RD 446,220858.0,4865746.0
80935,aire de Beauvert - RN104,218756.0,4864855.0
80936,RN20,227424.0,4865561.0
80937,rue de Fretay,223552.0,4868259.0
80938,rue de la Croix Saint Ja,227778.0,4866997.0
80939,voie du 8 mai 1945,227441.0,4866593.0
80940,av de la division lecler,227925.0,4866860.0
80941,Rue de Versailles,224086.0,4866065.0
80942,rue Jean de montaigu,224461.0,4863991.0
80943,"Lieu dit ""Hameau de Beau",219438.0,4864966.0
80944,2 rue de la source,226745.0,4865852.0
80945,Rond-Point de la Fontain,226709.0,4862773.0
80946,A28,131741.0,4967080.0
80947,,154088.0,4984081.0
80948,,159913.0,4988565.0
80949,route des estuaires,148000.0,4975001.0
80950,ROUTE DES ESTUAIRES,138266.0,4971076.0
80951,Autoroute A28 au PK 52.5,149086.0,4978811.0
80952,A29 pk 135.700 AMIENS  v,158793.0,4974180.0
80953,A29 PK 145+400 sens Amie,172621.0,4977743.0
80954,autoroute A28 pk 65+000,138266.0,4971076.0
80955,A28 entre PK51+200 et PK,149086.0,4978811.0
80956,Autoroute A29,154379.0,4973858.0
80957,,136418.0,4569670.0
80958,AUTOROUTE A20 PK 207.180,139927.0,4565840.0
80959,RN141,108423.0,4587990.0
80960,A20 PK 217.200,146743.0,4558860.0
80961,LIEU-DIT LE MAS DU PUY,129142.0,4576720.0
80962,"A20, PK 194+500",133949.0,4574770.0
80963,PK 209.380,141541.0,4564280.0
80964,LD Les Brousseaux - RD 9,147147.0,4516886.0
80965,A20 pk:263+850,151289.0,4523110.0
80966,D925,300784.0,5052729.0
80967,Rue de la montée - RD 8,305406.0,5052595.0
80968,92 rue nationale,298218.0,5054186.0
80969,CD925,298992.0,5051790.0
80970,Rue Nationale,298672.0,5051555.0
80971,ROUTE NATIONALE 123,151497.0,4842753.0
80972,BRETAGNE AVENUE DE,145463.0,4845344.0
80973,SOURS (RUE DE),151660.0,4843908.0
80974,"27BIS, AVENUE DE LA REPU",147224.0,4842668.0
80975,MAUNOURY (RUE DU DOCTEUR,148347.0,4844336.0
80976,RN 1154,144477.0,4845124.0
80977,"9, BRETAGNE (AVENUE DE)",145619.0,4845304.0
80978,RESISTANCE (AVENUE DE LA,146930.0,4845013.0
80979,"25, VINTANT (RUE MICHEL)",147048.0,4843681.0
80980,"3, SEMARD (PLACE PIERRE)",148204.0,4844779.0
80981,"26, PERI (RUE GABRIEL)",148059.0,4844452.0
80982,RD939,152345.0,4843855.0
80983,"02, REPUBLIQUE (RUE DE L",147146.0,4844076.0
80984,RN 1154,144666.0,4845264.0
80985,BRIAND (RUE ARISTIDE),152089.0,4844580.0
80986,BRIAND (RUE ARISTIDE),152085.0,4844654.0
80987,"50, COURTILLE (BOULEVARD",149623.0,4844362.0
80988,MERMOZ (RUE JEAN),151329.0,4845123.0
80989,RN 123 (ROCADE),150277.0,4841562.0
80990,PERRIN (AVENUE JEAN),152622.0,4844765.0
80991,FAUBOURG LA GRAPPE (RUE,150209.0,4843973.0
80992,DE TASSIGNY (RUE DE LATT,145371.0,4843582.0
80993,"57, PEGUY (BOULEVARD CHA",148650.0,4845181.0
80994,DROUAISE (PLACE),148849.0,4845311.0
80995,MITTERAND ( rue Franois,151124.0,4843822.0
80996,RN 123 (ROCADE),147891.0,4841614.0
80997,"06, MENDES FRANCE (RUE P",149516.0,4844144.0
80998,HUGO (AVENUE VICTOR),146412.0,4844812.0
80999,D41,386625.0,4603184.0
81000,route de l'aéroport,400537.0,4605057.0
81001,la barre D81,391694.0,4606944.0
81002,RN7,396504.0,4610780.0
81003,RN7 sortie 60,389975.0,4613805.0
81004,rue du commerce,392383.0,4605155.0
81005,D8 - D31,395050.0,4601177.0
81006,chemin de chamarande,397848.0,4609467.0
81007,IntersectionRD 8 / RD 31,395046.0,4601191.0
81008,D8,387317.0,4619050.0
81009,D4,394156.0,4609454.0
81010,le maroquin,389707.0,4613063.0
81011,route de renaison,399831.0,4604389.0
81012,RD 828A,136745.0,4871488.0
81013,RN 12 (LA RABETTE),133684.0,4874272.0
81014,PASTEUR (BOULEVARD),133676.0,4874270.0
81015,RN 154,137460.0,4870049.0
81016,"122, SAINT THIBAULT (RUE",135530.0,4873324.0
81017,POTEZ (RUE HENRY),135509.0,4875034.0
81018,"1, PEGUY (RUE CHARLES)",136265.0,4871673.0
81019,CRECY (ROUTE DE),138143.0,4873721.0
81020,"0, PASTEUR (BOULEVARD)",138131.0,4873728.0
81021,"71, BAS BUISSONS (RUE DE",133716.0,4875521.0
81022,"49, LIEVRE D'OR (RUE DU)",138879.0,4873668.0
81023,BREZOLLES (ROUTE DE),132203.0,4872886.0
81024,RN 12 (CARREFOUR DELISLE,136533.0,4874606.0
81025,"1, RD 929",139956.0,4872673.0
81026,BOIS DES FOSSE (RUE DU),136684.0,4873029.0
81027,"1, NERUDA (PLACE PABLO)",132896.0,4873322.0
81028,"61, CRECY (ROUTE DE)",133213.0,4872683.0
81029,"16, EUROPE (BOULEVARD DE",134702.0,4873967.0
81030,Autoroute A6,483557.0,4673409.0
81031,,,
81032,autoroute A6,482029.0,4692696.0
81033,Autoroute A6 sens Paris/,486067.0,4663054.0
81034,autoroute A6 PK330+700 S,482053.0,4678949.0
81035,Autoroute A6 sens Lyon/P,482053.0,4678949.0
81036,route de Choisy,605196.0,4596808.0
81037,60 Rue de la grenette,610473.0,4593821.0
81038,rue de la grenette,610298.0,4593653.0
81039,route de Genève,612073.0,4594763.0
81040,rue de l'égalité,609693.0,4591761.0
81041,19 route de frangy,609093.0,4591560.0
81042,,599455.0,4601018.0
81043,Route de Frangy,609675.0,4590906.0
81044,Route des vernes,612651.0,4593816.0
81045,Route de CLERMONT,603854.0,4594751.0
81046,,614541.0,4593782.0
81047,,601602.0,4595025.0
81048,,601370.0,4599161.0
81049,,599455.0,4601018.0
81050,RD675,-80650.0,4901490.0
81051,RD 165 - LIEU DIT LE PON,-83605.0,4900550.0
81052,RD 53,-83381.0,4902500.0
81053,LIEU-DIT LA VALETTE,-90803.0,4891410.0
81054,"lieu dit la Vatelière, i",-79756.0,4899111.0
81055,Les coudraies - RD26,-70030.0,4894605.0
81056,RD577,-83263.0,4890570.0
81057,"RD 674, lieu dit la Blan",-93425.0,4896381.0
81058,"cd577, lieu dit la chape",-83452.0,4890408.0
81059,Rue de  Vire,-63994.0,4901405.0
81060,D6,-64065.0,4902936.0
81061,RD674,-93420.0,4896374.0
81062,RN 12 PR 67+120 D,-286665.0,4852535.0
81063,"RN 12 PR 93 "" Kernilien""",-319551.0,4856455.0
81064,RN12 PR73+150,-294469.0,4853123.0
81065,RN12 - PR74,-295562.0,4853061.0
81066,RN 12 - PR 085+050,-309604.0,4854660.0
81067,rn 12 pr 099+650,-328016.0,4856899.0
81068,RN 12 PR 72+100,-293117.0,4853134.0
81069,RN12 - PR 102+0850,-332680.0,4856523.0
81070,RD 767 - PR 42+800,-334394.0,4866387.0
81071,RN 9012,-296524.0,4853002.0
81072,RN 12 PR 67+600,-287159.0,4852339.0
81073,"RN12, PR 67+300, sens BR",-286840.0,4852443.0
81074,RN 12 - PR 070+0100,-290500.0,4852863.0
81075,"RN12, sens BREST-RENNES,",-305311.0,4853622.0
81076,ROUTE NATIONALE 12,-303823.0,4853559.0
81077,rn 12 pr 104+0400,-334485.0,4855937.0
81078,RN 12 PR 043+100,-258036.0,4847564.0
81079,RN 12 direction RENNES P,-259950.0,4847698.0
81080,RN1176 PR 19+850,-214906.0,4843518.0
81081,RN 12 PR 48+500,-265259.0,4848041.0
81082,RN12 sens St Brieuc / Re,-230708.0,4835397.0
81083,RN.12 - PR.034+500 - Ver,-247978.0,4844495.0
81084,N12,-263931.0,4848123.0
81085,RN 12 PR48+200,-264876.0,4848070.0
81086,RN 176,-197587.0,4853656.0
81087,N12,-262796.0,4847990.0
81088,RN 12. PR 036+200. En fa,-249565.0,4845469.0
81089,FACE Z.A de L'écluse,-267004.0,4847942.0
81090,RN 176 PR 36.600,-236466.0,4841206.0
81091,RN 176 PR 016+200 sens L,-210407.0,4844581.0
81092,RN 12 PR 018+100 LIEU DI,-230959.0,4835504.0
81093,N12 Pen Ar Forest,-435520.0,4846159.0
